year,hour,fueltech,fueltech_label,avg_power_mw
2024,2,hydro,Hydro,62.91495136666666
2024,3,hydro,Hydro,62.5672014
2024,4,hydro,Hydro,62.40688896666666
2024,5,hydro,Hydro,106.7474931
2024,6,hydro,Hydro,212.24858333333333
2024,7,hydro,Hydro,208.6184097
2024,8,hydro,Hydro,70.2049791
2024,9,hydro,Hydro,57.21570833333333
2024,10,hydro,Hydro,56.267486166666664
2024,11,hydro,Hydro,56.42602776666667
2024,12,hydro,Hydro,56.6161112
2024,13,hydro,Hydro,58.22898606666667
2024,14,hydro,Hydro,63.18815283333333
2024,15,hydro,Hydro,84.1965972
2024,16,hydro,Hydro,115.1718056
2024,17,hydro,Hydro,458.5834514
2024,18,hydro,Hydro,582.6024514333333
2024,19,hydro,Hydro,507.9489930333333
2024,20,hydro,Hydro,416.26954170000005
2024,21,hydro,Hydro,307.4829861
2024,22,hydro,Hydro,222.38198623333335
2024,23,hydro,Hydro,139.32951393333332
2025,0,hydro,Hydro,97.0442708
2025,1,hydro,Hydro,85.33641666666668
2025,2,hydro,Hydro,85.35392353333333
2025,3,hydro,Hydro,84.88150003333334
2025,4,hydro,Hydro,83.12579173333333
2025,5,hydro,Hydro,96.59063886666667
2025,6,hydro,Hydro,167.76644443333333
2025,7,hydro,Hydro,106.32858336666666
2025,8,hydro,Hydro,75.44822913333334
2025,9,hydro,Hydro,56.87045833333333
2025,10,hydro,Hydro,42.09572226666667
2025,11,hydro,Hydro,42.550930533333336
2025,12,hydro,Hydro,44.419624999999996
2025,13,hydro,Hydro,54.51050696666667
2025,14,hydro,Hydro,73.90519443333332
2025,15,hydro,Hydro,79.35261803333333
2025,16,hydro,Hydro,153.18584719999998
2025,17,hydro,Hydro,502.72873613333337
2025,18,hydro,Hydro,526.0005347666666
2025,19,hydro,Hydro,450.481125
2025,20,hydro,Hydro,375.7310485666667
2025,21,hydro,Hydro,285.2683889333333
2025,22,hydro,Hydro,198.66034720000002
2025,23,hydro,Hydro,147.92068746666666
2026,0,hydro,Hydro,181.510625
2026,1,hydro,Hydro,169.41421523333332
2026,2,hydro,Hydro,159.39838886666666
2026,3,hydro,Hydro,158.5466736
2026,4,hydro,Hydro,161.46833336666666
2026,5,hydro,Hydro,175.8476042
2026,6,hydro,Hydro,203.39234026666665
2026,7,hydro,Hydro,160.39762506666665
2026,8,hydro,Hydro,137.52500693333334
2026,9,hydro,Hydro,127.75609726666667
2026,10,hydro,Hydro,121.44966666666666
2026,11,hydro,Hydro,123.13483326666666
2026,12,hydro,Hydro,120.10709026666667
2026,13,hydro,Hydro,124.91713883333334
2026,14,hydro,Hydro,133.33941670000002
2026,15,hydro,Hydro,142.37111113333333
2026,16,hydro,Hydro,245.63397216666667
2026,17,hydro,Hydro,528.9324096666667
2026,18,hydro,Hydro,576.0271667
2026,19,hydro,Hydro,549.6296805666666
2026,20,hydro,Hydro,489.63990276666664
2026,21,hydro,Hydro,417.72515273333335
2026,22,hydro,Hydro,299.76268749999997
2026,23,hydro,Hydro,232.19231943333335
2024,0,pumps,pumps,2.037333333333333
2024,1,pumps,pumps,17.657916633333333
2024,2,pumps,pumps,32.54866666666667
2024,3,pumps,pumps,35.932833366666664
2024,4,pumps,pumps,32.508555566666665
2024,5,pumps,pumps,5.414916666666667
2024,6,pumps,pumps,0.0
2024,7,pumps,pumps,2.0368055666666667
2024,8,pumps,pumps,132.92350003333334
2024,9,pumps,pumps,376.7261388
2024,10,pumps,pumps,427.2269722666667
2024,11,pumps,pumps,432.7256111
2024,12,pumps,pumps,452.2164444333333
2024,13,pumps,pumps,458.54363889999996
2024,14,pumps,pumps,437.0403888
2024,15,pumps,pumps,295.0571111333333
2024,16,pumps,pumps,54.50524996666666
2024,17,pumps,pumps,0.0
2024,18,pumps,pumps,0.0
2024,19,pumps,pumps,0.0
2024,20,pumps,pumps,0.0
2024,21,pumps,pumps,0.0
2024,22,pumps,pumps,0.0
2024,23,pumps,pumps,0.0
2025,0,pumps,pumps,0.0
2025,1,pumps,pumps,0.0
2025,2,pumps,pumps,0.0
2025,3,pumps,pumps,0.0
2025,4,pumps,pumps,0.0
2025,5,pumps,pumps,0.0
2025,6,pumps,pumps,0.0
2025,7,pumps,pumps,29.362444433333334
2025,8,pumps,pumps,274.27900000000005
2025,9,pumps,pumps,428.76177773333336
2025,10,pumps,pumps,439.8642778
2025,11,pumps,pumps,439.13652773333337
2025,12,pumps,pumps,431.42738893333336
2025,13,pumps,pumps,434.17033333333336
2025,14,pumps,pumps,352.7527222333334
2025,15,pumps,pumps,189.60472216666668
2025,16,pumps,pumps,27.539499999999997
2025,17,pumps,pumps,0.0
2025,18,pumps,pumps,0.0
2025,19,pumps,pumps,0.0
2025,20,pumps,pumps,0.0
2025,21,pumps,pumps,0.0
2025,22,pumps,pumps,0.0
2025,23,pumps,pumps,0.0
2026,0,pumps,pumps,0.0
2026,1,pumps,pumps,0.0
2026,2,pumps,pumps,0.0
2026,3,pumps,pumps,0.0
2026,4,pumps,pumps,0.0
2026,5,pumps,pumps,0.0
2026,6,pumps,pumps,0.0
2026,7,pumps,pumps,41.47680556666667
2026,8,pumps,pumps,355.07849999999996
2026,9,pumps,pumps,489.53197216666666
2026,10,pumps,pumps,489.0788333666667
2026,11,pumps,pumps,485.43858336666665
2026,12,pumps,pumps,470.83052776666665
2026,13,pumps,pumps,458.83858330000004
2026,14,pumps,pumps,369.7453610333333
2026,15,pumps,pumps,220.3100278
2026,16,pumps,pumps,12.766250000000001
2026,17,pumps,pumps,0.0
2026,18,pumps,pumps,0.0
2026,19,pumps,pumps,0.0
2026,20,pumps,pumps,0.0
2026,21,pumps,pumps,0.0
2026,22,pumps,pumps,0.0
2026,23,pumps,pumps,0.0
2024,0,solar_rooftop,solar_rooftop,0.0
2024,1,solar_rooftop,solar_rooftop,0.0
2024,2,solar_rooftop,solar_rooftop,0.0
2024,3,solar_rooftop,solar_rooftop,0.0
2024,4,solar_rooftop,solar_rooftop,0.0
2024,5,solar_rooftop,solar_rooftop,0.0
2024,6,solar_rooftop,solar_rooftop,3.1537
2024,7,solar_rooftop,solar_rooftop,279.8308666666666
2024,8,solar_rooftop,solar_rooftop,1131.0201000000002
2024,9,solar_rooftop,solar_rooftop,2039.3327166666668
2024,10,solar_rooftop,solar_rooftop,2668.6218833333332
2024,11,solar_rooftop,solar_rooftop,3049.8544666666667
2024,12,solar_rooftop,solar_rooftop,3104.2492333333334
2024,13,solar_rooftop,solar_rooftop,2947.0111
2024,14,solar_rooftop,solar_rooftop,2559.428283333333
2024,15,solar_rooftop,solar_rooftop,1891.2519
2024,16,solar_rooftop,solar_rooftop,1010.1507333333334
2024,17,solar_rooftop,solar_rooftop,223.41931666666667
2024,18,solar_rooftop,solar_rooftop,4.0377
2024,19,solar_rooftop,solar_rooftop,0.0
2024,20,solar_rooftop,solar_rooftop,0.0
2024,21,solar_rooftop,solar_rooftop,0.0
2024,22,solar_rooftop,solar_rooftop,0.0
2024,23,solar_rooftop,solar_rooftop,0.0
2025,0,solar_rooftop,solar_rooftop,0.0
2025,1,solar_rooftop,solar_rooftop,0.0
2025,2,solar_rooftop,solar_rooftop,0.0
2025,3,solar_rooftop,solar_rooftop,0.0
2025,4,solar_rooftop,solar_rooftop,0.0
2025,5,solar_rooftop,solar_rooftop,0.0
2025,6,solar_rooftop,solar_rooftop,14.577266666666667
2025,7,solar_rooftop,solar_rooftop,451.8980333333333
2025,8,solar_rooftop,solar_rooftop,1418.8939333333333
2025,9,solar_rooftop,solar_rooftop,2422.06565
2025,10,solar_rooftop,solar_rooftop,3005.5647166666668
2025,11,solar_rooftop,solar_rooftop,3258.83425
2025,12,solar_rooftop,solar_rooftop,3269.9851
2025,13,solar_rooftop,solar_rooftop,3027.7101333333335
2025,14,solar_rooftop,solar_rooftop,2568.408433333333
2025,15,solar_rooftop,solar_rooftop,1891.28515
2025,16,solar_rooftop,solar_rooftop,1010.2555333333333
2025,17,solar_rooftop,solar_rooftop,251.03286666666665
2025,18,solar_rooftop,solar_rooftop,6.40235
2025,19,solar_rooftop,solar_rooftop,0.0
2025,20,solar_rooftop,solar_rooftop,0.0
2025,21,solar_rooftop,solar_rooftop,0.0
2025,22,solar_rooftop,solar_rooftop,0.0
2025,23,solar_rooftop,solar_rooftop,0.0
2026,0,solar_rooftop,solar_rooftop,0.0
2026,1,solar_rooftop,solar_rooftop,0.0
2026,2,solar_rooftop,solar_rooftop,0.0
2026,3,solar_rooftop,solar_rooftop,0.0
2026,4,solar_rooftop,solar_rooftop,0.0
2026,5,solar_rooftop,solar_rooftop,0.0
2026,6,solar_rooftop,solar_rooftop,16.047255533333335
2026,7,solar_rooftop,solar_rooftop,525.06375
2026,8,solar_rooftop,solar_rooftop,1584.1532944
2026,9,solar_rooftop,solar_rooftop,2695.2139666666667
2026,10,solar_rooftop,solar_rooftop,3336.0582499666666
2026,11,solar_rooftop,solar_rooftop,3614.6554333333333
2026,12,solar_rooftop,solar_rooftop,3701.5417888666666
2026,13,solar_rooftop,solar_rooftop,3501.6529833333334
2026,14,solar_rooftop,solar_rooftop,3103.6607555
2026,15,solar_rooftop,solar_rooftop,2278.5085000000004
2026,16,solar_rooftop,solar_rooftop,1311.4341444666668
2026,17,solar_rooftop,solar_rooftop,312.40206666666666
2026,18,solar_rooftop,solar_rooftop,10.355538833333334
2026,19,solar_rooftop,solar_rooftop,0.0
2026,20,solar_rooftop,solar_rooftop,0.0
2026,21,solar_rooftop,solar_rooftop,0.0
2026,22,solar_rooftop,solar_rooftop,0.0
2026,23,solar_rooftop,solar_rooftop,0.0
2024,0,solar_utility,solar_utility,0.08014579999999999
2024,1,solar_utility,solar_utility,0.09846806666666666
2024,2,solar_utility,solar_utility,0.09923333333333333
2024,3,solar_utility,solar_utility,0.09993
2024,4,solar_utility,solar_utility,0.10467889999999999
2024,5,solar_utility,solar_utility,0.09943386666666668
2024,6,solar_utility,solar_utility,19.783588033333334
2024,7,solar_utility,solar_utility,688.1502475
2024,8,solar_utility,solar_utility,1529.8370605333332
2024,9,solar_utility,solar_utility,1683.8124691333333
2024,10,solar_utility,solar_utility,1676.9071999666667
2024,11,solar_utility,solar_utility,1647.9393919
2024,12,solar_utility,solar_utility,1585.7931750333335
2024,13,solar_utility,solar_utility,1539.2138507666668
2024,14,solar_utility,solar_utility,1623.2821180333333
2024,15,solar_utility,solar_utility,1650.2129811000002
2024,16,solar_utility,solar_utility,1194.6498577999998
2024,17,solar_utility,solar_utility,223.02049446666666
2024,18,solar_utility,solar_utility,0.5607897666666666
2024,19,solar_utility,solar_utility,0.0899314
2024,20,solar_utility,solar_utility,0.05483333333333333
2024,21,solar_utility,solar_utility,0.04420386666666667
2024,22,solar_utility,solar_utility,0.0342411
2024,23,solar_utility,solar_utility,0.05152503333333333
2025,0,solar_utility,solar_utility,0.2510386333333333
2025,1,solar_utility,solar_utility,0.24819889999999997
2025,2,solar_utility,solar_utility,0.23445003333333334
2025,3,solar_utility,solar_utility,0.22562386666666667
2025,4,solar_utility,solar_utility,0.22227249999999998
2025,5,solar_utility,solar_utility,0.25073
2025,6,solar_utility,solar_utility,56.79207136666666
2025,7,solar_utility,solar_utility,994.5674660999999
2025,8,solar_utility,solar_utility,1875.7849833666667
2025,9,solar_utility,solar_utility,2032.3036758666667
2025,10,solar_utility,solar_utility,1968.7379341666667
2025,11,solar_utility,solar_utility,1908.0824033333333
2025,12,solar_utility,solar_utility,1910.2927622
2025,13,solar_utility,solar_utility,1947.1480303666665
2025,14,solar_utility,solar_utility,1936.1266767000002
2025,15,solar_utility,solar_utility,1814.701653866667
2025,16,solar_utility,solar_utility,1219.8395722
2025,17,solar_utility,solar_utility,227.75962753333334
2025,18,solar_utility,solar_utility,0.9103394
2025,19,solar_utility,solar_utility,0.39914133333333335
2025,20,solar_utility,solar_utility,0.3281758
2025,21,solar_utility,solar_utility,0.2650294
2025,22,solar_utility,solar_utility,0.25435003333333334
2025,23,solar_utility,solar_utility,0.24702443333333332
2026,0,solar_utility,solar_utility,2.7026313666666666
2026,1,solar_utility,solar_utility,2.6114211333333333
2026,2,solar_utility,solar_utility,2.578741133333333
2026,3,solar_utility,solar_utility,2.687185
2026,4,solar_utility,solar_utility,2.668031666666667
2026,5,solar_utility,solar_utility,2.7017139
2026,6,solar_utility,solar_utility,90.80530473333333
2026,7,solar_utility,solar_utility,1373.612391
2026,8,solar_utility,solar_utility,2485.0095394666664
2026,9,solar_utility,solar_utility,2604.799936433333
2026,10,solar_utility,solar_utility,2496.1262149333334
2026,11,solar_utility,solar_utility,2435.678535066667
2026,12,solar_utility,solar_utility,2387.9929625333334
2026,13,solar_utility,solar_utility,2348.3247074333335
2026,14,solar_utility,solar_utility,2312.0926622333336
2026,15,solar_utility,solar_utility,2245.2021526000003
2026,16,solar_utility,solar_utility,1468.5795852333333
2026,17,solar_utility,solar_utility,282.07081339999996
2026,18,solar_utility,solar_utility,6.8789471
2026,19,solar_utility,solar_utility,7.1912213666666664
2026,20,solar_utility,solar_utility,7.160058033333333
2026,21,solar_utility,solar_utility,7.1248352666666666
2026,22,solar_utility,solar_utility,7.2309444
2026,23,solar_utility,solar_utility,4.898030066666666
2024,0,wind,Wind,457.5916471666667
2024,1,wind,Wind,461.35832496666666
2024,2,wind,Wind,444.3675462
2024,3,wind,Wind,427.67468590000004
2024,4,wind,Wind,420.6625246666666
2024,5,wind,Wind,415.65875416666665
2024,6,wind,Wind,407.56848759999997
2024,7,wind,Wind,392.9920845
2024,8,wind,Wind,335.73970353333334
2024,9,wind,Wind,269.1609148
2024,10,wind,Wind,227.8698903
2024,11,wind,Wind,195.69289750000002
2024,12,wind,Wind,167.70132416666667
2024,13,wind,Wind,152.9644711
2024,14,wind,Wind,148.7654025
2024,15,wind,Wind,154.6499553
2024,16,wind,Wind,172.84358220000001
2024,17,wind,Wind,184.99046143333334
2024,18,wind,Wind,241.6781992
2024,19,wind,Wind,324.3212869
2024,20,wind,Wind,394.70771916666666
2024,21,wind,Wind,437.7340175333333
2024,22,wind,Wind,444.68102326666667
2024,23,wind,Wind,451.72116946666665
2025,0,wind,Wind,528.6012631333334
2025,1,wind,Wind,519.6409359
2025,2,wind,Wind,494.03097749999995
2025,3,wind,Wind,478.95773886666666
2025,4,wind,Wind,458.1307286666667
2025,5,wind,Wind,429.78236796666664
2025,6,wind,Wind,418.71475
2025,7,wind,Wind,384.8548689666667
2025,8,wind,Wind,329.7320660666667
2025,9,wind,Wind,291.51469276666666
2025,10,wind,Wind,266.36476853333335
2025,11,wind,Wind,239.52184186666668
2025,12,wind,Wind,228.75887953333333
2025,13,wind,Wind,220.4864608
2025,14,wind,Wind,228.51032193333333
2025,15,wind,Wind,240.5237317
2025,16,wind,Wind,243.98398443333332
2025,17,wind,Wind,267.07470946666666
2025,18,wind,Wind,347.8700131
2025,19,wind,Wind,423.3192655666666
2025,20,wind,Wind,478.8113194
2025,21,wind,Wind,509.23765643333337
2025,22,wind,Wind,527.9423778
2025,23,wind,Wind,537.0639676666666
2026,0,wind,Wind,1224.7944750333334
2026,1,wind,Wind,1188.1831891333334
2026,2,wind,Wind,1129.4606449999999
2026,3,wind,Wind,1065.7206655666666
2026,4,wind,Wind,1013.2019454666666
2026,5,wind,Wind,974.7026619000001
2026,6,wind,Wind,940.2656757666666
2026,7,wind,Wind,819.1120114
2026,8,wind,Wind,602.5298674666667
2026,9,wind,Wind,517.1659195333334
2026,10,wind,Wind,468.8562278666667
2026,11,wind,Wind,430.03708960000006
2026,12,wind,Wind,385.7485503666667
2026,13,wind,Wind,372.40375993333333
2026,14,wind,Wind,386.0401794333333
2026,15,wind,Wind,421.7261150333333
2026,16,wind,Wind,461.2490914
2026,17,wind,Wind,551.8818919
2026,18,wind,Wind,723.6009451000001
2026,19,wind,Wind,936.3240816333333
2026,20,wind,Wind,1076.0467836333332
2026,21,wind,Wind,1163.8013377
2026,22,wind,Wind,1201.1266179666668
2026,23,wind,Wind,1215.1950485999998
